Case,Activity,Resource,Timestamp,Complete Timestamp
184078,O_SELECTED,,2011-11-10 16:09:19,2011-11-10 16:09:19
184078,O_SENT,,2011-11-10 16:09:20,2011-11-10 16:09:20
184078,O_SENT_BACK,,2011-11-10 16:11:00,2011-11-10 16:11:00
184078,W_Completeren aanvraag,10629,2011-11-10 16:01:04,2011-11-10 16:09:22
184078,W_Nabellen incomplete dossiers,11169,2011-11-10 19:16:31,2011-11-10 19:40:16
184078,W_Nabellen incomplete dossiers,11049,2011-11-11 09:32:42,2011-11-11 09:33:36
184078,W_Nabellen offertes,10629,2011-11-10 16:10:49,2011-11-10 16:11:02
184078,W_Valideren aanvraag,10629,2011-11-10 16:11:44,2011-11-10 16:19:27
184078,W_Valideren aanvraag,10629,2011-11-14 12:44:43,2011-11-14 12:46:42
184081,A_DECLINED,,2011-11-10 16:16:24,2011-11-10 16:16:24
184081,A_PARTLYSUBMITTED,,2011-11-10 16:03:01,2011-11-10 16:03:01
184081,A_SUBMITTED,,2011-11-10 16:03:01,2011-11-10 16:03:01
184081,W_Afhandelen leads,11189,2011-11-10 16:15:53,2011-11-10 16:16:27
184084,A_DECLINED,,2011-11-11 20:18:10,2011-11-11 20:18:10
184084,A_PARTLYSUBMITTED,,2011-11-10 16:09:48,2011-11-10 16:09:48
184084,A_PREACCEPTED,,2011-11-10 16:17:07,2011-11-10 16:17:07
184084,A_SUBMITTED,,2011-11-10 16:09:48,2011-11-10 16:09:48
184084,W_Afhandelen leads,11189,2011-11-10 16:16:37,2011-11-10 16:17:08
184084,W_Completeren aanvraag,11000,2011-11-11 12:19:35,2011-11-11 12:21:51
184084,W_Completeren aanvraag,11009,2011-11-11 14:58:24,2011-11-11 15:08:45
184084,W_Completeren aanvraag,10913,2011-11-11 20:15:01,2011-11-11 20:18:13
184087,A_ACCEPTED,,2011-11-10 16:15:24,2011-11-10 16:15:24
184087,A_ACTIVATED,,2011-12-01 09:03:44,2011-12-01 09:03:44
184087,A_APPROVED,,2011-12-01 09:03:44,2011-12-01 09:03:44
184087,A_FINALIZED,,2011-11-10 16:19:13,2011-11-10 16:19:13
184087,A_PARTLYSUBMITTED,,2011-11-10 16:10:08,2011-11-10 16:10:08
184087,A_PREACCEPTED,,2011-11-10 16:12:37,2011-11-10 16:12:37
184087,A_REGISTERED,,2011-12-01 09:03:44,2011-12-01 09:03:44
184087,A_SUBMITTED,,2011-11-10 16:10:08,2011-11-10 16:10:08
184087,O_ACCEPTED,,2011-12-01 09:03:44,2011-12-01 09:03:44
184087,O_CANCELLED,,2011-11-17 10:36:22,2011-11-17 10:36:22
184087,O_CANCELLED,,2011-11-24 14:36:49,2011-11-24 14:36:49
184087,O_CREATED,,2011-11-10 16:19:14,2011-11-10 16:19:14
184087,O_CREATED,,2011-11-17 10:36:23,2011-11-17 10:36:23
184087,O_CREATED,,2011-11-24 14:36:51,2011-11-24 14:36:51
184087,O_SELECTED,,2011-11-10 16:19:13,2011-11-10 16:19:13
184087,O_SELECTED,,2011-11-17 10:36:22,2011-11-17 10:36:22
184087,O_SELECTED,,2011-11-24 14:36:49,2011-11-24 14:36:49
184087,O_SENT,,2011-11-10 16:19:15,2011-11-10 16:19:15
184087,O_SENT,,2011-11-17 10:36:23,2011-11-17 10:36:23
184087,O_SENT,,2011-11-24 14:36:51,2011-11-24 14:36:51
184087,O_SENT_BACK,,2011-11-22 11:50:22,2011-11-22 11:50:22
184087,O_SENT_BACK,,2011-11-30 14:16:27,2011-11-30 14:16:27
184087,W_Afhandelen leads,11169,2011-11-10 16:11:21,2011-11-10 16:12:38
184087,W_Completeren aanvraag,11169,2011-11-10 16:12:48,2011-11-10 16:19:17
184087,W_Nabellen incomplete dossiers,,2011-11-24 11:36:28,2011-11-24 11:37:11
184087,W_Nabellen incomplete dossiers,,2011-11-24 11:54:41,2011-11-24 11:59:55
184087,W_Nabellen incomplete dossiers,,2011-11-24 12:12:20,2011-11-24 12:30:33
184087,W_Nabellen incomplete dossiers,11121,2011-11-24 13:52:28,2011-11-24 13:55:06
184087,W_Nabellen incomplete dossiers,11121,2011-11-24 13:55:11,2011-11-24 13:56:10
184087,W_Nabellen incomplete dossiers,11189,2011-11-24 14:31:15,2011-11-24 14:36:53
184087,W_Nabellen incomplete dossiers,11189,2011-11-24 14:37:02,2011-11-24 14:38:38
184087,W_Nabellen incomplete dossiers,11189,2011-11-24 14:39:40,2011-11-24 14:40:25
184087,W_Nabellen incomplete dossiers,10899,2011-11-30 14:15:39,2011-11-30 14:16:28
184087,W_Nabellen offertes,11189,2011-11-17 10:25:29,2011-11-17 10:27:34
184087,W_Nabellen offertes,11189,2011-11-17 10:27:47,2011-11-17 10:36:24
184087,W_Nabellen offertes,11189,2011-11-17 10:36:48,2011-11-17 10:38:19
184087,W_Nabellen offertes,11189,2011-11-17 10:38:53,2011-11-17 10:40:02
184087,W_Nabellen offertes,11049,2011-11-22 11:49:41,2011-11-22 11:50:25
184087,W_Valideren aanvraag,10629,2011-11-24 11:19:15,2011-11-24 11:34:51
184087,W_Valideren aanvraag,10972,2011-12-01 08:41:46,2011-12-01 09:03:53
184090,A_DECLINED,,2011-11-10 16:18:05,2011-11-10 16:18:05
184090,A_PARTLYSUBMITTED,,2011-11-10 16:11:15,2011-11-10 16:11:15
184090,A_SUBMITTED,,2011-11-10 16:11:15,2011-11-10 16:11:15
184090,W_Afhandelen leads,11189,2011-11-10 16:17:12,2011-11-10 16:18:08
184093,A_DECLINED,,2011-11-10 16:25:30,2011-11-10 16:25:30
184093,A_PARTLYSUBMITTED,,2011-11-10 16:16:48,2011-11-10 16:16:48
184093,A_SUBMITTED,,2011-11-10 16:16:48,2011-11-10 16:16:48
184093,W_Afhandelen leads,11189,2011-11-10 16:23:32,2011-11-10 16:25:35
184096,A_DECLINED,,2011-11-10 16:18:32,2011-11-10 16:18:32
184096,A_PARTLYSUBMITTED,,2011-11-10 16:17:52,2011-11-10 16:17:52
184096,A_SUBMITTED,,2011-11-10 16:17:52,2011-11-10 16:17:52
184099,A_ACCEPTED,,2011-11-11 18:23:13,2011-11-11 18:23:13
184099,A_ACTIVATED,,2011-11-25 10:31:32,2011-11-25 10:31:32
184099,A_APPROVED,,2011-11-25 10:31:32,2011-11-25 10:31:32
184099,A_FINALIZED,,2011-11-11 18:25:48,2011-11-11 18:25:48
184099,A_PARTLYSUBMITTED,,2011-11-10 16:21:43,2011-11-10 16:21:43
184099,A_PREACCEPTED,,2011-11-10 16:22:20,2011-11-10 16:22:20
184099,A_REGISTERED,,2011-11-25 10:31:32,2011-11-25 10:31:32
184099,A_SUBMITTED,,2011-11-10 16:21:42,2011-11-10 16:21:42
184099,O_ACCEPTED,,2011-11-25 10:31:32,2011-11-25 10:31:32
184099,O_CANCELLED,,2011-11-11 18:27:27,2011-11-11 18:27:27
184099,O_CREATED,,2011-11-11 18:25:49,2011-11-11 18:25:49
184099,O_CREATED,,2011-11-11 18:27:28,2011-11-11 18:27:28
184099,O_SELECTED,,2011-11-11 18:25:48,2011-11-11 18:25:48
184099,O_SELECTED,,2011-11-11 18:27:27,2011-11-11 18:27:27
184099,O_SENT,,2011-11-11 18:25:50,2011-11-11 18:25:50
184099,O_SENT,,2011-11-11 18:27:28,2011-11-11 18:27:28
184099,O_SENT_BACK,,2011-11-22 10:18:46,2011-11-22 10:18:46
184099,W_Completeren aanvraag,11000,2011-11-11 12:28:31,2011-11-11 12:30:07
184099,W_Completeren aanvraag,11201,2011-11-11 18:17:54,2011-11-11 18:25:51
184099,W_Nabellen incomplete dossiers,,2011-11-24 12:04:37,2011-11-24 12:12:14
184099,W_Nabellen incomplete dossiers,10899,2011-11-25 09:48:33,2011-11-25 09:49:01
184099,W_Nabellen offertes,11201,2011-11-11 18:26:03,2011-11-11 18:27:30
184099,W_Nabellen offertes,,2011-11-19 16:46:57,2011-11-19 16:54:08
184099,W_Nabellen offertes,10861,2011-11-21 14:33:51,2011-11-21 14:35:32
184099,W_Nabellen offertes,10899,2011-11-22 10:17:46,2011-11-22 10:18:48
184099,W_Valideren aanvraag,10138,2011-11-24 11:48:56,2011-11-24 12:01:03
184099,W_Valideren aanvraag,10138,2011-11-25 10:23:56,2011-11-25 10:31:40
184102,A_DECLINED,,2011-11-11 12:47:15,2011-11-11 12:47:15
184102,A_PARTLYSUBMITTED,,2011-11-10 16:23:18,2011-11-10 16:23:18
184102,A_PREACCEPTED,,2011-11-10 16:23:56,2011-11-10 16:23:56
184102,A_SUBMITTED,,2011-11-10 16:23:18,2011-11-10 16:23:18
184102,W_Completeren aanvraag,11189,2011-11-10 16:26:16,2011-11-10 16:44:40
184102,W_Completeren aanvraag,11189,2011-11-10 16:46:15,2011-11-10 16:47:17
184102,W_Completeren aanvraag,11121,2011-11-11 12:42:44,2011-11-11 12:47:19
184105,A_DECLINED,,2011-11-10 16:24:32,2011-11-10 16:24:32
184105,A_PARTLYSUBMITTED,,2011-11-10 16:23:52,2011-11-10 16:23:52
184105,A_SUBMITTED,,2011-11-10 16:23:52,2011-11-10 16:23:52
184108,A_DECLINED,,2011-11-10 19:48:11,2011-11-10 19:48:11
184108,A_PARTLYSUBMITTED,,2011-11-10 16:25:07,2011-11-10 16:25:07
184108,A_SUBMITTED,,2011-11-10 16:25:07,2011-11-10 16:25:07
184108,W_Afhandelen leads,10909,2011-11-10 18:23:45,2011-11-10 18:31:49
184108,W_Afhandelen leads,10909,2011-11-10 18:32:53,2011-11-10 18:33:38
184108,W_Afhandelen leads,10909,2011-11-10 18:44:28,2011-11-10 18:45:04
184108,W_Afhandelen leads,10228,2011-11-10 18:48:49,2011-11-10 18:50:29
184108,W_Afhandelen leads,10909,2011-11-10 19:04:17,2011-11-10 19:04:54
184108,W_Afhandelen leads,10909,2011-11-10 19:42:55,2011-11-10 19:48:15
184111,A_DECLINED,,2011-11-10 18:41:01,2011-11-10 18:41:01
184111,A_PARTLYSUBMITTED,,2011-11-10 16:26:28,2011-11-10 16:26:28
184111,A_SUBMITTED,,2011-11-10 16:26:28,2011-11-10 16:26:28
184111,W_Afhandelen leads,10909,2011-11-10 18:37:22,2011-11-10 18:41:04
184114,A_ACCEPTED,,2011-11-11 09:16:30,2011-11-11 09:16:30
184114,A_ACTIVATED,,2011-11-11 09:33:31,2011-11-11 09:33:31
184114,A_APPROVED,,2011-11-11 09:33:31,2011-11-11 09:33:31
184114,A_FINALIZED,,2011-11-11 09:17:08,2011-11-11 09:17:08
184114,A_PARTLYSUBMITTED,,2011-11-10 16:28:01,2011-11-10 16:28:01
184114,A_PREACCEPTED,,2011-11-11 09:12:11,2011-11-11 09:12:11
184114,A_REGISTERED,,2011-11-11 09:33:31,2011-11-11 09:33:31
184114,A_SUBMITTED,,2011-11-10 16:28:01,2011-11-10 16:28:01
184114,O_ACCEPTED,,2011-11-11 09:33:31,2011-11-11 09:33:31
184114,O_CREATED,,2011-11-11 09:17:11,2011-11-11 09:17:11
184114,O_SELECTED,,2011-11-11 09:17:08,2011-11-11 09:17:08
184114,O_SENT,,2011-11-11 09:17:11,2011-11-11 09:17:11
184114,O_SENT_BACK,,2011-11-11 09:18:24,2011-11-11 09:18:24
184114,W_Afhandelen leads,10972,2011-11-10 16:28:50,2011-11-10 16:38:50
184114,W_Afhandelen leads,10972,2011-11-10 16:39:33,2011-11-10 16:40:47
184114,W_Afhandelen leads,10972,2011-11-10 16:44:06,2011-11-10 16:44:29
184114,W_Afhandelen leads,10972,2011-11-10 16:44:46,2011-11-10 16:50:16
184114,W_Afhandelen leads,10909,2011-11-10 20:33:06,2011-11-10 20:33:19
184114,W_Afhandelen leads,10228,2011-11-10 20:41:00,2011-11-10 20:41:11
184114,W_Afhandelen leads,,2011-11-11 09:03:52,2011-11-11 09:04:00
184114,W_Afhandelen leads,10972,2011-11-11 09:08:31,2011-11-11 09:12:13
184114,W_Completeren aanvraag,10972,2011-11-11 09:12:43,2011-11-11 09:17:13
184114,W_Nabellen offertes,10972,2011-11-11 09:18:05,2011-11-11 09:18:25
184114,W_Valideren aanvraag,10972,2011-11-11 09:18:51,2011-11-11 09:33:39
184117,A_DECLINED,,2011-11-10 18:44:20,2011-11-10 18:44:20
184117,A_PARTLYSUBMITTED,,2011-11-10 16:31:49,2011-11-10 16:31:49
184117,A_SUBMITTED,,2011-11-10 16:31:49,2011-11-10 16:31:49
184117,W_Afhandelen leads,10629,2011-11-10 16:37:28,2011-11-10 16:37:50
184117,W_Afhandelen leads,10909,2011-11-10 18:42:33,2011-11-10 18:44:22
184120,A_DECLINED,,2011-11-10 20:03:53,2011-11-10 20:03:53
184120,A_PARTLYSUBMITTED,,2011-11-10 16:33:56,2011-11-10 16:33:56
184120,A_SUBMITTED,,2011-11-10 16:33:56,2011-11-10 16:33:56
184120,W_Afhandelen leads,10629,2011-11-10 16:36:20,2011-11-10 16:38:01
184120,W_Afhandelen leads,10909,2011-11-10 19:53:40,2011-11-10 20:03:56
184123,A_DECLINED,,2011-11-10 20:37:10,2011-11-10 20:37:10
184123,A_PARTLYSUBMITTED,,2011-11-10 16:36:32,2011-11-10 16:36:32
184123,A_SUBMITTED,,2011-11-10 16:36:32,2011-11-10 16:36:32
184123,W_Afhandelen leads,,2011-11-10 16:36:58,2011-11-10 16:52:58
184123,W_Afhandelen leads,10909,2011-11-10 20:33:23,2011-11-10 20:37:13
184126,A_ACCEPTED,,2011-11-11 13:14:40,2011-11-11 13:14:40
184126,A_CANCELLED,,2011-11-18 18:22:32,2011-11-18 18:22:32
184126,A_FINALIZED,,2011-11-11 13:17:18,2011-11-11 13:17:18
184126,A_PARTLYSUBMITTED,,2011-11-10 16:47:26,2011-11-10 16:47:26
184126,A_PREACCEPTED,,2011-11-10 18:46:54,2011-11-10 18:46:54
184126,A_SUBMITTED,,2011-11-10 16:47:25,2011-11-10 16:47:25
184126,O_CANCELLED,,2011-11-18 18:22:32,2011-11-18 18:22:32
184126,O_CREATED,,2011-11-11 13:17:19,2011-11-11 13:17:19
184126,O_SELECTED,,2011-11-11 13:17:18,2011-11-11 13:17:18
184126,O_SENT,,2011-11-11 13:17:19,2011-11-11 13:17:19
184126,W_Afhandelen leads,10909,2011-11-10 18:45:10,2011-11-10 18:46:56
184126,W_Completeren aanvraag,,2011-11-11 13:09:56,2011-11-11 13:17:21
184126,W_Nabellen offertes,11203,2011-11-18 18:18:08,2011-11-18 18:22:35
184129,A_DECLINED,,2011-11-10 20:53:51,2011-11-10 20:53:51
184129,A_PARTLYSUBMITTED,,2011-11-10 16:51:36,2011-11-10 16:51:36
184129,A_SUBMITTED,,2011-11-10 16:51:36,2011-11-10 16:51:36
184129,W_Afhandelen leads,10228,2011-11-10 20:50:45,2011-11-10 20:53:54
184132,A_CANCELLED,,2011-11-15 19:30:28,2011-11-15 19:30:28
184132,A_PARTLYSUBMITTED,,2011-11-10 16:52:02,2011-11-10 16:52:02
184132,A_PREACCEPTED,,2011-11-10 18:49:22,2011-11-10 18:49:22
184132,A_SUBMITTED,,2011-11-10 16:52:01,2011-11-10 16:52:01
184132,W_Afhandelen leads,10909,2011-11-10 18:47:03,2011-11-10 18:49:24
184132,W_Completeren aanvraag,,2011-11-11 13:14:05,2011-11-11 13:15:57
184132,W_Completeren aanvraag,11201,2011-11-11 16:29:58,2011-11-11 16:30:05
184132,W_Completeren aanvraag,11201,2011-11-11 17:09:07,2011-11-11 17:09:14
184132,W_Completeren aanvraag,11201,2011-11-11 17:09:59,2011-11-11 17:11:26
184132,W_Completeren aanvraag,11000,2011-11-12 11:39:35,2011-11-12 11:43:07
184132,W_Completeren aanvraag,,2011-11-12 13:27:13,2011-11-12 13:28:01
184132,W_Completeren aanvraag,10913,2011-11-14 15:44:24,2011-11-14 15:46:25
184132,W_Completeren aanvraag,11203,2011-11-14 17:20:36,2011-11-14 17:23:30
184132,W_Completeren aanvraag,10910,2011-11-15 12:16:54,2011-11-15 12:17:44
184132,W_Completeren aanvraag,11181,2011-11-15 19:26:43,2011-11-15 19:30:30
184135,A_DECLINED,,2011-11-10 20:39:42,2011-11-10 20:39:42
184135,A_PARTLYSUBMITTED,,2011-11-10 16:55:58,2011-11-10 16:55:58
184135,A_SUBMITTED,,2011-11-10 16:55:57,2011-11-10 16:55:57
184135,W_Afhandelen leads,10909,2011-11-10 20:37:21,2011-11-10 20:39:45
184138,A_CANCELLED,,2011-11-11 13:46:55,2011-11-11 13:46:55
184138,A_PARTLYSUBMITTED,,2011-11-10 16:59:38,2011-11-10 16:59:38
184138,A_PREACCEPTED,,2011-11-10 20:40:46,2011-11-10 20:40:46
184138,A_SUBMITTED,,2011-11-10 16:59:38,2011-11-10 16:59:38
184138,W_Afhandelen leads,10909,2011-11-10 20:37:38,2011-11-10 20:40:47
184138,W_Completeren aanvraag,,2011-11-11 13:44:47,2011-11-11 13:46:56
184141,A_DECLINED,,2011-11-11 09:12:58,2011-11-11 09:12:58
184141,A_PARTLYSUBMITTED,,2011-11-10 17:11:50,2011-11-10 17:11:50
184141,A_SUBMITTED,,2011-11-10 17:11:50,2011-11-10 17:11:50
184141,W_Afhandelen leads,10909,2011-11-10 20:50:30,2011-11-11 06:15:06
184141,W_Afhandelen leads,,2011-11-11 09:07:26,2011-11-11 09:09:04
184141,W_Afhandelen leads,,2011-11-11 09:09:07,2011-11-11 09:13:03
184144,A_DECLINED,,2011-11-10 20:50:34,2011-11-10 20:50:34
184144,A_PARTLYSUBMITTED,,2011-11-10 17:17:15,2011-11-10 17:17:15
184144,A_SUBMITTED,,2011-11-10 17:17:14,2011-11-10 17:17:14
184144,W_Afhandelen leads,10228,2011-11-10 20:46:08,2011-11-10 20:50:38
184147,A_DECLINED,,2011-11-10 20:50:19,2011-11-10 20:50:19
184147,A_PARTLYSUBMITTED,,2011-11-10 17:17:52,2011-11-10 17:17:52
184147,A_SUBMITTED,,2011-11-10 17:17:52,2011-11-10 17:17:52
184147,W_Afhandelen leads,10909,2011-11-10 20:40:52,2011-11-10 20:50:22
184150,A_DECLINED,,2011-11-10 20:45:58,2011-11-10 20:45:58
184150,A_PARTLYSUBMITTED,,2011-11-10 17:18:57,2011-11-10 17:18:57
184150,A_SUBMITTED,,2011-11-10 17:18:57,2011-11-10 17:18:57
184150,W_Afhandelen leads,10228,2011-11-10 20:44:43,2011-11-10 20:46:01
184153,A_ACCEPTED,,2011-11-12 12:52:45,2011-11-12 12:52:45
184153,A_CANCELLED,,2011-12-06 15:50:01,2011-12-06 15:50:01
184153,A_FINALIZED,,2011-11-12 12:54:09,2011-11-12 12:54:09
184153,A_PARTLYSUBMITTED,,2011-11-10 17:19:02,2011-11-10 17:19:02
184153,A_PREACCEPTED,,2011-11-10 20:44:36,2011-11-10 20:44:36
184153,A_SUBMITTED,,2011-11-10 17:19:01,2011-11-10 17:19:01
184153,O_CANCELLED,,2011-12-06 15:50:01,2011-12-06 15:50:01
184153,O_CREATED,,2011-11-12 12:54:11,2011-11-12 12:54:11
184153,O_SELECTED,,2011-11-12 12:54:09,2011-11-12 12:54:09
184153,O_SENT,,2011-11-12 12:54:11,2011-11-12 12:54:11
184153,W_Afhandelen leads,10228,2011-11-10 20:41:57,2011-11-10 20:44:38
184153,W_Completeren aanvraag,11201,2011-11-11 13:47:46,2011-11-11 13:50:00
184153,W_Completeren aanvraag,11201,2011-11-11 19:21:38,2011-11-11 19:21:47
184153,W_Completeren aanvraag,11201,2011-11-11 20:17:31,2011-11-11 20:19:53
184153,W_Completeren aanvraag,,2011-11-12 12:45:38,2011-11-12 12:54:13
184153,W_Nabellen offertes,,2011-11-12 12:54:31,2011-11-12 12:56:32
184153,W_Nabellen offertes,11000,2011-11-19 16:41:08,2011-11-19 16:41:25
184153,W_Nabellen offertes,11201,2011-11-21 16:15:43,2011-11-21 16:18:01
184153,W_Nabellen offertes,,2011-12-02 14:25:54,2011-12-02 14:26:44
184153,W_Nabellen offertes,,2011-12-06 15:46:23,2011-12-06 15:50:04
184156,A_DECLINED,,2011-11-10 20:18:03,2011-11-10 20:18:03
184156,A_PARTLYSUBMITTED,,2011-11-10 17:22:18,2011-11-10 17:22:18
184156,A_SUBMITTED,,2011-11-10 17:22:18,2011-11-10 17:22:18
184156,W_Afhandelen leads,10909,2011-11-10 20:16:54,2011-11-10 20:18:06
184159,A_CANCELLED,,2011-12-11 09:15:18,2011-12-11 09:15:18
184159,A_PARTLYSUBMITTED,,2011-11-10 17:26:43,2011-11-10 17:26:43
184159,A_PREACCEPTED,,2011-11-10 19:42:46,2011-11-10 19:42:46
184159,A_SUBMITTED,,2011-11-10 17:26:43,2011-11-10 17:26:43
184159,W_Afhandelen leads,10228,2011-11-10 17:28:10,2011-11-10 17:49:07
184159,W_Afhandelen leads,10909,2011-11-10 19:37:02,2011-11-10 19:42:47
184159,W_Completeren aanvraag,,2011-11-11 13:23:33,2011-11-11 13:25:27
184159,W_Completeren aanvraag,11201,2011-11-11 18:58:22,2011-11-11 19:00:13
184159,W_Completeren aanvraag,11201,2011-11-11 19:07:02,2011-11-11 19:13:38
184159,W_Completeren aanvraag,10913,2011-11-12 12:16:21,2011-11-12 12:16:46
184159,W_Completeren aanvraag,10863,2011-11-14 14:38:51,2011-11-14 14:40:01
184159,W_Completeren aanvraag,11181,2011-11-14 18:44:54,2011-11-14 18:45:06
184159,W_Completeren aanvraag,10910,2011-11-15 11:20:42,2011-11-15 11:21:21
184159,W_Completeren aanvraag,11181,2011-11-15 19:26:13,2011-11-15 19:26:39
184159,W_Completeren aanvraag,10861,2011-11-16 20:00:12,2011-11-16 20:00:43
184159,W_Completeren aanvraag,11180,2011-11-17 19:37:32,2011-11-17 19:39:44
184159,W_Completeren aanvraag,,2011-12-10 16:20:14,2011-12-10 16:20:22
184159,W_Completeren aanvraag,,2011-12-11 09:15:18,2011-12-11 09:15:18
184162,A_DECLINED,,2011-11-10 20:15:59,2011-11-10 20:15:59
184162,A_PARTLYSUBMITTED,,2011-11-10 17:31:20,2011-11-10 17:31:20
184162,A_SUBMITTED,,2011-11-10 17:31:20,2011-11-10 17:31:20
184162,W_Afhandelen leads,10228,2011-11-10 20:10:50,2011-11-10 20:16:02
184165,A_ACCEPTED,,2011-11-10 19:00:22,2011-11-10 19:00:22
184165,A_ACTIVATED,,2011-11-28 14:13:29,2011-11-28 14:13:29
184165,A_APPROVED,,2011-11-28 14:13:29,2011-11-28 14:13:29
184165,A_FINALIZED,,2011-11-10 19:03:28,2011-11-10 19:03:28
184165,A_PARTLYSUBMITTED,,2011-11-10 17:36:41,2011-11-10 17:36:41
184165,A_PREACCEPTED,,2011-11-10 18:50:52,2011-11-10 18:50:52
184165,A_REGISTERED,,2011-11-28 14:13:29,2011-11-28 14:13:29
184165,A_SUBMITTED,,2011-11-10 17:36:41,2011-11-10 17:36:41
184165,O_ACCEPTED,,2011-11-28 14:13:29,2011-11-28 14:13:29
184165,O_CREATED,,2011-11-10 19:03:29,2011-11-10 19:03:29
184165,O_SELECTED,,2011-11-10 19:03:28,2011-11-10 19:03:28
184165,O_SENT,,2011-11-10 19:03:29,2011-11-10 19:03:29
184165,O_SENT_BACK,,2011-11-28 13:39:11,2011-11-28 13:39:11
184165,W_Afhandelen leads,10909,2011-11-10 17:36:55,2011-11-10 17:37:21
184165,W_Afhandelen leads,10909,2011-11-10 17:37:45,2011-11-10 17:38:03
184165,W_Afhandelen leads,10909,2011-11-10 18:08:17,2011-11-10 18:14:40
184165,W_Afhandelen leads,10909,2011-11-10 18:14:42,2011-11-10 18:15:21
184165,W_Afhandelen leads,10909,2011-11-10 18:37:09,2011-11-10 18:37:15
184165,W_Afhandelen leads,10909,2011-11-10 18:49:33,2011-11-10 18:50:53
184165,W_Completeren aanvraag,10909,2011-11-10 18:51:10,2011-11-10 19:03:31
184165,W_Nabellen offertes,11000,2011-11-19 12:41:42,2011-11-19 12:45:12
184165,W_Nabellen offertes,11000,2011-11-19 15:58:40,2011-11-19 16:02:30
184165,W_Nabellen offertes,11181,2011-11-21 18:36:17,2011-11-21 18:39:54
184165,W_Nabellen offertes,11203,2011-11-26 16:04:24,2011-11-26 16:05:17
184165,W_Nabellen offertes,10138,2011-11-28 13:38:42,2011-11-28 13:39:12
184165,W_Valideren aanvraag,10138,2011-11-28 13:39:28,2011-11-28 14:13:35
184168,A_DECLINED,,2011-11-14 14:09:29,2011-11-14 14:09:29
184168,A_PARTLYSUBMITTED,,2011-11-10 17:37:06,2011-11-10 17:37:06
184168,A_SUBMITTED,,2011-11-10 17:37:05,2011-11-10 17:37:05
184168,W_Afhandelen leads,10909,2011-11-10 18:41:10,2011-11-10 18:42:16
184168,W_Beoordelen fraude,10188,2011-11-14 12:59:23,2011-11-14 12:59:30
184168,W_Beoordelen fraude,10188,2011-11-14 14:09:21,2011-11-14 14:09:32
184171,A_DECLINED,,2011-11-10 20:10:38,2011-11-10 20:10:38
184171,A_PARTLYSUBMITTED,,2011-11-10 17:37:46,2011-11-10 17:37:46
184171,A_SUBMITTED,,2011-11-10 17:37:46,2011-11-10 17:37:46
184171,W_Afhandelen leads,10228,2011-11-10 20:07:28,2011-11-10 20:10:43
184174,A_DECLINED,,2011-11-10 20:07:14,2011-11-10 20:07:14
184174,A_PARTLYSUBMITTED,,2011-11-10 17:38:20,2011-11-10 17:38:20
184174,A_SUBMITTED,,2011-11-10 17:38:19,2011-11-10 17:38:19
184174,W_Afhandelen leads,10228,2011-11-10 19:54:12,2011-11-10 20:07:16
184177,A_DECLINED,,2011-11-10 19:53:44,2011-11-10 19:53:44
184177,A_PARTLYSUBMITTED,,2011-11-10 17:38:38,2011-11-10 17:38:38
184177,A_SUBMITTED,,2011-11-10 17:38:38,2011-11-10 17:38:38
184177,W_Afhandelen leads,10228,2011-11-10 19:52:10,2011-11-10 19:53:47
184180,A_ACCEPTED,,2011-11-14 15:29:18,2011-11-14 15:29:18
184180,A_ACTIVATED,,2011-11-25 15:07:54,2011-11-25 15:07:54
184180,A_APPROVED,,2011-11-25 15:07:54,2011-11-25 15:07:54
184180,A_FINALIZED,,2011-11-14 15:30:22,2011-11-14 15:30:22
184180,A_PARTLYSUBMITTED,,2011-11-10 17:40:24,2011-11-10 17:40:24
184180,A_PREACCEPTED,,2011-11-10 19:51:32,2011-11-10 19:51:32
184180,A_REGISTERED,,2011-11-25 15:07:54,2011-11-25 15:07:54
184180,A_SUBMITTED,,2011-11-10 17:40:24,2011-11-10 17:40:24
184180,O_ACCEPTED,,2011-11-25 15:07:54,2011-11-25 15:07:54
184180,O_CREATED,,2011-11-14 15:30:23,2011-11-14 15:30:23
184180,O_SELECTED,,2011-11-14 15:30:22,2011-11-14 15:30:22
184180,O_SENT,,2011-11-14 15:30:23,2011-11-14 15:30:23
184180,O_SENT_BACK,,2011-11-21 14:41:26,2011-11-21 14:41:26
184180,W_Afhandelen leads,10909,2011-11-10 19:50:14,2011-11-10 19:51:34
184180,W_Completeren aanvraag,,2011-11-11 13:32:32,2011-11-11 13:37:30
184180,W_Completeren aanvraag,,2011-11-11 13:37:37,2011-11-11 13:38:17
184180,W_Completeren aanvraag,,2011-11-11 14:53:50,2011-11-11 14:54:02
184180,W_Completeren aanvraag,,2011-11-11 15:16:17,2011-11-11 15:16:23
184180,W_Completeren aanvraag,,2011-11-11 15:25:29,2011-11-11 15:27:03
184180,W_Completeren aanvraag,,2011-11-11 15:30:20,2011-11-11 15:30:37
184180,W_Completeren aanvraag,11201,2011-11-11 20:08:37,2011-11-11 20:08:57
184180,W_Completeren aanvraag,10913,2011-11-12 12:52:48,2011-11-12 12:59:28
184180,W_Completeren aanvraag,11180,2011-11-14 15:19:36,2011-11-14 15:19:47
184180,W_Completeren aanvraag,10910,2011-11-14 15:24:31,2011-11-14 15:30:25
184180,W_Nabellen incomplete dossiers,10939,2011-11-23 20:30:47,2011-11-23 20:32:16
