Case,Activity,Timestamp,Complete Timestamp,Resource
238.0,Case Closure,,2025-01-04 19:36:03,
239.0,Application Receipt,2025-01-04 15:55:35,2025-01-04 16:10:46,Risk Analyst 1
239.0,Document Verification,2025-01-04 16:17:46,2025-01-04 16:47:29,clerk 1
239.0,Credit Check,2025-01-04 16:53:33,2025-01-04 17:55:00,
239.0,Risk Assessment,04/01/2025 18:41:54,2025-01-04 17:55:43,Legal Advisor 1
,Approval Decision,2025-01-04 18:46:49,2025-01-04 19:10:05,risk analyst 1
239.0,Loan Agreement Preparation,2025-01-04 19:18:58,,LegalAdvisor1
239.0,Loan Disbursement,2025-01-04 20:20:20,2025-01-04 20:44:39,Bank Teller 1
239.0,Case Closure,,2025-01-04 21:03:07,Manager 1
240.0,Application Receipt,2025-01-04 16:19:46,,Loan Officer 1
,Document Verification,,2025-01-04 17:09:45,Clerk 1
,Credit Check,2025-01-04 18:13:34,2025-01-04 17:19:12,CreditAnalyst1
240.0,Risk Assessment,2025-01-04 18:23:10,2025-01-04 19:16:21,Risk Analyst 1
,Approval Decision,2025-01-04 19:21:40,2025-01-04 19:52:11,loan officer 1
240.0,Loan Agreement Prepartion,04/01/2025 19:54:05,2025-01-04 20:31:37,legal advisor 1
240.0,Loan Disbursement,2025-01-04 20:37:53,2025-01-04 20:57:15,CLERK 1
240.0,Case Closure,,2025-01-04 21:09:02,Credit Analyst 1
241.0,Aplication Receipt,04/01/2025 16:42:32,2025-01-04 16:53:23,Loan Officer 1
241.0,Document Verification,2025-01-04 17:00:02,2025-01-04 17:33:37,Clerk1
,Credit Check,2025-01-04 17:35:26,2025-01-04 18:20:34,Credit Analyst 1
,Risk Assessment,,,Risk Analyst 1
241.0,Approval Decision,2025-01-04 19:11:30,2025-01-04 19:39:30,Manager1
241.0,Loan Agreement Preparation,2025-01-04 19:43:55,2025-01-04 20:23:42,Legal Advisor 1
241.0,Loan Disbursement,2025-01-04 20:33:37,2025-01-04 20:57:06,RISK ANALYST 1
,Case Closure,2025-01-04 21:00:21,,
33837.0,Application Receipt,,2025-01-04 17:26:57,Loan Officer 1
33837.0,Document Verification,2025-01-04 17:29:06,,Clerk 1
33837.0,Credit Chek,2025-01-04 18:03:26,,Clerk 1
33837.0,Risk Assessment,,2025-01-04 19:06:16,
,Approval Decision,2025/01/06 11:35:30,2025-01-04 19:40:30,Manager 1
33837.0,Loan Agreement Preparation,2025-01-04 19:50:19,2025-01-04 20:25:22,Legal Advisor 1
33837.0,Loan Disbursement,,2025-01-04 20:35:18,
33837.0,Case Closure,04.01.2025 20:54,2025-01-04 21:04:14,Bank Teller 1
243.0,Application Receipt,2025-01-04 17:17:29,2025-01-04 17:35:11,Loan Officer 1
243.0,Document Verification,,2025-01-04 17:58:19,
243.0,Crdit Check,,2025-01-04 18:52:31,Credit Analyst 1
243.0,Risk Assesment,2025-01-04 18:54:03,2025-01-04 19:43:10,Risk Analyst 1
243.0,Approval Decision,2025-01-04 19:44:33,2025-01-04 20:10:53,
243.0,Loan Agreement Preparation,2025-01-04 20:14:33,,Legal Advisor 1
,Loan Disbursement,2025-01-04 21:01:19,2025-01-04 21:19:31,Bank Teller 1
,Case Cloasure,04/01/2025 21:20:27,2025-01-04 21:25:27,Credit Analyst 1
,Application Receipt,2025-01-04 17:41:57,2025-01-04 18:02:13,
244.0,Credit Check,04-01-2025 18:45,2025-01-04 19:21:04,
244.0,Risk Assessment,2025/01/06 06:45:53,2025-01-04 20:01:58,Legal Advisor 1
244.0,Approvel Decision,2025-01-04 20:07:44,2025-01-04 20:41:58,bank teller 1
244.0,Loan Agreement Preparation,04.01.2025 20:42,2025-01-04 21:43:53,
244.0,Loan Disbursement,2025-01-04 21:47:21,,Bank Teller 1
244.0,Case Cloasure,2025-01-04 22:23:29,2025-01-04 22:18:29,Loan Officer 1
245.0,Application Receipt,2025-01-04 17:56:29,2025-01-04 18:15:31,BANK TELLER 1
245.0,Document Verification,2025-01-04 18:15:38,2025-01-04 18:46:59,Clerk 1
,Crdit Check,2025-01-04 18:50:02,2025-01-04 19:28:25,
245.0,Risk Assessment,,2025-01-04 20:03:19,Risk Analyst 1
245.0,Approval Decision,2025-01-04 20:08:20,2025-01-04 20:32:30,Manager 1
245.0,Loan Agreement Preparation,2025-01-04 20:34:42,,LEGAL ADVISOR 1
245.0,Loan Disburesment,2025-01-04 21:39:02,2025-01-04 22:01:34,Bank Teller 1
245.0,Case Cloasure,2025-01-04 22:06:02,,Loan Officer 1
246.0,Application Receipt,2025-01-05 00:12:28,2025-01-04 18:24:37,LOAN OFFICER 1
246.0,Document Varification,2025/01/04 18:25:27,,
246.0,Credut Check,2025-01-04 18:57:09,2025-01-04 19:45:29,Credit Analyst 1
246.0,Risk Assessment,2025-01-04 19:46:20,2025-01-04 20:09:06,Risk Analyst 1
246.0,Approvel Decision,2025-01-04 20:10:24,,Manager 1
246.0,Loan Agreement Preparation,2025-01-04 21:10:51,2025-01-04 20:36:38,Legal Advisor 1
246.0,Loan Disbursement,,2025-01-04 21:35:16,Bank Teller 1
247.0,Applicaton Receipt,2025-01-04 18:23:43,,
247.0,Crdit Check,2025-01-04 19:27:57,2025-01-04 20:27:30,Credit Analyst 1
247.0,Risk Assessment,2025/01/04 20:30:59,2025-01-04 21:05:13,Bank Teller 1
247.0,Approval Decision,2025-01-04 21:05:28,2025-01-04 21:37:44,Manager 1
,Loan Agreement Preparation,2025-01-04 21:40:47,2025-01-04 22:39:35,
247.0,Loan Disbursement,04/01/2025 22:49:29,2025-01-04 23:08:57,
247.0,Notarization,2025-01-04 23:23:55,,Loan Officer 1
248.0,Application Receipt,,2025-01-04 18:53:40,Appraiser 1
,Document Verification,2025-01-04 19:02:12,2025-01-04 19:34:14,MANAGER 1
248.0,Notarization,04/01/2025 19:43:44,2025-01-04 20:36:20,Credit Analyst 1
248.0,Risk Assessmnt,04/01/2025 20:45:36,,Risk Analyst 1
248.0,Approval Decision,2025-01-04 21:38:19,2025-01-04 21:55:09,Manager 1
248.0,Rejection Notification,2025-01-04 22:02:06,2025-01-04 22:14:36,Clerk1
248.0,Case Closure,,2025-01-04 22:26:57,
249.0,Application Receipt,2025-01-04 18:58:28,2025-01-04 19:13:13,Loan Officer 1
249.0,Document Varification,04/01/2025 19:20:31,2025-01-04 19:59:42,Clerk 1
249.0,Credit Check,2025-01-04 20:01:07,2025-01-04 20:50:23,Manager 1
249.0,Risk Assessment,2025-01-04 20:56:13,2025-01-04 21:34:23,Risk Analyst 1
249.0,Collateral Evaluation,,,appraiser 1
249.0,Approval Decisoin,2025-01-04 23:25:38,2025-01-04 23:51:37,risk analyst 1
249.0,Loan Agreement Preparation,2025-01-04 23:59:30,2025-01-05 00:42:04,
249.0,Loan Disbursement,2025-01-05 00:48:37,2025-01-05 01:07:30,Bank Teller 1
249.0,Case Closre,2025-01-05 01:15:46,2025-01-05 01:07:35,LOAN OFFICER 1
250.0,Application Receipt,2025-01-04 19:21:40,2025-01-04 19:38:43,Loan Officer 1
250.0,Document Verification,04.01.2025 19:47,2025-01-04 20:13:58,Clerk 1
250.0,Credit Check,2025-01-04 20:17:47,2025-01-04 21:00:45,Credit Analyst 1
250.0,Risk Assesment,2025-01-04 21:10:31,2025-01-04 21:57:35,Risk Analyst 1
250.0,Approval Decision,2025-01-05 19:35:02,2025-01-04 22:34:18,Legal Advisor 1
250.0,Loan Agreement Preparation,,,Legal Advisor 1
250.0,Loan Disbusement,05-01-2025 20:42,2025-01-04 23:59:13,Bank Teller 1
250.0,Case Closure,2025-01-05 00:08:29,2025-01-05 00:20:43,
251.0,Application Receipt,2025-01-04 19:38:21,2025-01-04 19:53:45,Loan Officer 1
251.0,Document Verification,2025-01-04 20:20:31,2025-01-04 19:57:13,Clerk 1
,Credit Check,2025-01-05 02:48:16,2025-01-04 21:26:22,Credit Analyst 1
251.0,Risk Assessmnt,07.01.2025 17:25,2025-01-04 21:57:52,
251.0,Approval Decision,2025-01-04 22:04:08,2025-01-04 22:29:02,Manager 1
251.0,Loan Agreement Preparation,2025-01-04 22:37:50,2025-01-04 23:37:01,Loan Officer 1
251.0,Loan Disbursement,,2025-01-04 23:51:28,Bank Teller 1
,Case Closure,04-01-2025 23:57,2025-01-05 00:06:42,Loan Officer 1
252.0,Application Receipt,,2025-01-04 20:18:44,Loan Officer 1
252.0,Document Verification,2025-01-04 20:49:49,2025-01-04 20:28:21,Risk Analyst 1
252.0,Credit Check,2025-01-04 20:52:05,2025-01-04 21:31:10,Credit Analyst 1
252.0,Notarization,,2025-01-04 22:28:48,
252.0,Collateral Evaluation,2025-01-04 22:37:54,2025-01-05 00:51:24,Appraiser 1
252.0,Approval Decision,05/01/2025 00:54:41,2025-01-05 01:15:45,
252.0,Loan Agreement Preparation,2025-01-05 01:17:08,2025-01-05 02:00:21,
,Loan Disbursement,2025-01-05 02:05:46,2025-01-05 02:28:51,
252.0,Caes Closure,2025-01-05 02:31:56,2025-01-05 02:36:56,Loan Officer 1
2651.0,Application Receipt,2025-01-04 20:21:58,2025-01-04 20:39:10,Loan Officer 1
,Document Verification,2025-01-04 20:48:30,2025-01-04 21:17:50,Clerk 1
2651.0,Credit Check,,2025-01-04 22:10:42,Clerk 1
,Risk Assessment,,2025-01-04 23:11:49,RISK ANALYST 1
2651.0,Collateral Evaluation,2025-01-04 23:13:00,2025-01-05 00:26:02,
2651.0,Approval Decision,2025-01-05 00:33:19,2025-01-05 01:09:34,Manager 1
2651.0,Rejection Notifcation,,2025-01-05 01:29:29,
,Case Cloasure,,2025-01-05 01:41:28,LOAN OFFICER 1
,Application Receipt,2025-01-04 20:50:38,2025-01-04 21:04:36,
254.0,Document Verifcation,2025-01-04 21:05:40,2025-01-04 21:49:25,Clerk 1
254.0,Credit Check,2025-01-04 21:51:16,,Appraiser 1
254.0,Risk Assessment,2025/01/07 12:07:42,2025-01-04 23:11:30,Risk Analyst 1
254.0,Approval Decision,2025-01-04 23:17:10,,
254.0,Rejection Notification,,2025-01-05 00:01:44,
254.0,Case Closure,2025-01-05 00:05:20,2025-01-05 00:14:02,Loan Officer 1
,Application Receipt,2025-01-04 21:23:31,2025-01-04 21:12:44,LoanOfficer1
255.0,Document Verification,2025-01-04 21:32:02,2025-01-04 21:57:42,CLERK 1
255.0,Credit Check,,2025-01-04 22:49:59,Credit Analyst 1
255.0,Risk Assessment,2025-01-04 22:50:18,2025-01-04 23:30:27,Risk Analyst 1
255.0,Approval Decision,,2025-01-04 23:57:07,LEGAL ADVISOR 1
255.0,Loan Agreement Preparation,2025-01-05 00:01:15,2025-01-05 00:44:49,Legal Advisor 1
255.0,Loan Disbursement,2025-01-05 00:52:24,,Bank Teller 1
255.0,Case Closure,2025-01-05 00:58:10,2025-01-05 01:16:00,Loan Officer 1
256.0,Document Verification,2025-01-04 21:44:51,2025-01-04 22:12:55,Clerk 1
256.0,Credit Check,04-01-2025 23:12,,Credit Analyst 1
256.0,Risk Assesment,2025/01/04 23:16:03,2025-01-04 23:50:45,Risk Analyst 1
,Tax Assessment,2025-01-04 23:58:10,2025-01-05 00:30:47,MANAGER 1
256.0,Loan Agreement Preparation,2025-01-05 00:36:44,2025-01-05 01:01:33,Legal Advisor 1
256.0,Loan Disbursement,2025-01-05 17:41:25,2025-01-05 01:27:49,Bank Teller 1
,Case Closure,2025-01-05 01:33:01,,
53648.0,Application Receipt,2025-01-04 22:02:27,2025-01-04 22:19:41,Loan Officer 1
53648.0,Document Verification,2025-01-04 22:27:02,2025-01-04 22:48:02,Manager 1
53648.0,Credit Check,2025-01-04 23:39:12,2025-01-04 22:54:20,Credit Analyst 1
53648.0,Risk Assessment,2025-01-04 23:39:42,2025-01-05 00:17:07,
53648.0,Approval Decision,2025-01-05 00:20:10,2025-01-05 00:51:01,Manager 1
,Loan Agreement Preparation,2025-01-05 01:34:07,,
53648.0,Loan Disbursement,2025-01-05 02:01:30,2025-01-05 01:40:15,
53648.0,Case Closure,2025-01-05 02:02:03,2025-01-05 02:10:24,Legal Advisor 1
258.0,Application Receipt,2025-01-04 22:21:29,2025-01-04 22:36:15,Loan Officer 1
258.0,Document Verification,04.01.2025 22:44,2025-01-04 23:25:27,Clerk 1
258.0,Credit Check,,2025-01-05 00:09:45,APPRAISER 1
258.0,Risk Assessment,,2025-01-05 00:47:54,
258.0,Approval Decision,2025-01-05 00:53:48,2025-01-05 01:19:57,Manager 1
258.0,Loan Agreement Preparation,05.01.2025 01:27,2025-01-05 02:15:21,LegalAdvisor1
,Loan Disbursement,2025-01-07 01:23:58,,Legal Advisor 1
258.0,Case Closure,,2025-01-05 03:04:30,LOAN OFFICER 1
259.0,Property Survey,04.01.2025 22:33,2025-01-04 22:45:01,Loan Officer 1
259.0,Document Verification,,2025-01-04 22:48:39,Clerk 1
,Credit Check,04-01-2025 23:18,2025-01-05 00:07:01,Credit Analyst 1
259.0,Risk Assessment,2025-01-05 00:12:08,2025-01-05 01:01:24,
259.0,Collateral Evaluation,2025-01-05 01:05:12,2025-01-05 02:29:09,Clerk 1
259.0,Approval Decision,2025-01-05 02:36:50,2025-01-05 03:08:26,Manager 1
259.0,Loan Agreement Preparation,2025-01-05 03:15:01,,MANAGER 1
259.0,Loan Disbursement,,,
259.0,Case Closure,2025-01-05 04:24:01,2025-01-05 04:32:38,loan officer 1
51593.0,Application Receipt,2025-01-04 22:50:08,2025-01-04 23:03:44,Loan Officer 1
51593.0,Document Verification,2025-01-04 23:05:03,2025-01-04 23:32:12,Appraiser 1
51593.0,Credit Check,2025-01-04 23:34:14,,
51593.0,Risk Assessment,2025-01-05 00:22:14,2025-01-05 00:56:55,Risk Analyst 1
51593.0,Approval Decision,2025-01-05 01:05:28,2025-01-05 01:29:51,
51593.0,Loan Agreement Preparation,2025-01-05 01:38:41,2025-01-05 02:23:23,LEGAL ADVISOR 1
51593.0,Loan Disbursement,2025-01-05 02:40:57,2025-01-05 02:25:46,Bank Teller 1
51593.0,Case Cloasure,2025-01-05 02:45:03,,Loan Officer 1
261.0,Application Receipt,2025-01-04 23:12:09,2025-01-04 23:23:25,Loan Officer 1
261.0,Notarization,2025-01-04 23:31:40,2025-01-04 23:54:41,clerk 1
261.0,Credut Check,2025-01-04 23:55:10,2025-01-05 00:55:36,
261.0,Risk Assesment,2025-01-06 01:51:02,2025-01-05 01:47:38,
261.0,Colleteral Evaluation,,2025-01-05 03:07:10,Appraiser1
261.0,Approval Decision,2025-01-07 13:58:31,2025-01-05 03:25:14,Manager 1
261.0,Loan Agreement Preparation,2025/01/05 03:34:26,2025-01-05 04:29:20,LegalAdvisor1
261.0,Loan Disbursement,2025-01-05 04:31:07,,Bank Teller 1
261.0,Case Closure,2025-01-05 04:59:24,2025-01-05 05:05:53,LOAN OFFICER 1
262.0,Application Receipt,2025/01/04 23:48:57,2025-01-04 23:37:53,Loan Officer 1
262.0,Document Verifcation,,2025-01-05 00:27:57,clerk 1
262.0,Credit Check,2025-01-05 00:30:57,2025-01-05 01:18:44,Credit Analyst 1
262.0,Risk Assessment,,2025-01-05 01:59:42,
,Collateral Evaluation,2025-01-05 02:03:59,2025-01-05 03:39:08,Appraiser 1
262.0,Approval Decision,2025-01-05 03:44:39,,Manager 1
,Loan Agrement Preparation,,2025-01-05 04:15:44,Legal Advisor 1
,Loan Disburesment,,2025-01-05 05:22:39,BankTeller1
,Case Closure,2025-01-05 05:29:36,2025-01-05 05:38:59,
263.0,Application Receipt,,2025-01-05 00:09:40,Loan Officer 1
263.0,Document Verification,,2025-01-05 00:45:48,Clerk 1
263.0,Credit Check,05.01.2025 00:55,2025-01-05 01:54:59,Clerk 1
263.0,Risk Assessment,,2025-01-05 02:40:22,Risk Analyst 1
,Approval Decision,2025-01-07 05:43:36,2025-01-05 02:49:14,MANAGER 1
263.0,Loan Agreemnt Preparation,2025-01-05 02:52:46,2025-01-05 03:32:36,LEGAL ADVISOR 1
263.0,Loan Disbursement,2025-01-05 03:33:54,2025-01-05 03:48:18,Bank Teller 1
263.0,Case Closure,2025-01-05 03:54:37,2025-01-05 04:03:14,
71059.0,Application Receipt,2025-01-05 00:03:40,2025-01-05 00:18:54,
71059.0,Document Verification,05.01.2025 00:19,2025-01-05 00:49:05,Clerk 1
,Credit Check,2025-01-05 00:55:20,2025-01-05 02:02:31,
71059.0,Risk Assessment,2025-01-05 02:10:31,2025-01-05 03:03:37,Clerk 1
,Approval Decision,2025-01-05 03:13:37,2025-01-05 03:33:58,Loan Officer 1
71059.0,Rejection Notification,2025-01-05 03:39:35,2025-01-05 03:50:58,Clerk 1
71059.0,Case Closure,,,
265.0,Application Receipt,2025-01-05 00:29:29,2025-01-05 00:44:40,Loan Officer 1
265.0,Document Verification,2025-01-05 00:47:54,2025-01-05 01:30:04,Clerk 1
265.0,Crdit Check,2025-01-05 01:33:29,2025-01-05 02:24:11,
265.0,Risk Assessment,2025-01-05 02:31:26,2025-01-05 03:09:37,Risk Analyst 1
265.0,Background Check,2025-01-05 03:11:22,2025-01-05 03:35:24,Manager 1
265.0,Loan Agreement Preparation,2025-01-05 04:15:52,2025-01-05 03:38:43,Legal Advisor 1
265.0,Loan Disbursement,,2025-01-05 04:51:23,Bank Teller 1
,Case Closure,2025-01-05 04:59:22,2025-01-05 05:07:16,Loan Officer 1
,Application Receipt,05.01.2025 00:57,2025-01-05 01:08:41,Loan Officer 1
266.0,Document Verification,2025-01-05 01:16:31,2025-01-05 01:35:13,Clerk1
266.0,Rish Assessment,,2025-01-05 03:25:23,Risk Analyst 1
,Approvel Decision,,2025-01-05 03:50:35,
266.0,Loan Agreement Preparation,2025-01-05 03:52:40,2025-01-05 04:30:36,Appraiser 1
,Loan Disbursmnt,05.01.2025 04:39,2025-01-05 04:51:14,Bank Teller 1
266.0,Case Closure,05.01.2025 12:57,2025-01-05 05:07:10,Loan Officer 1
,Application Receipt,05-01-2025 01:26,2025-01-05 01:41:22,Loan Officer 1
38411.0,Document Verification,2025-01-05 02:08:49,,Clerk1
38411.0,Credit Check,2025-01-06 07:11:39,,Credit Analyst 1
38411.0,Risk Assessment,2025-01-05 03:25:18,2025-01-05 04:02:53,Risk Analyst 1
38411.0,Approval Decision,2025-01-05 04:23:11,2025-01-05 04:03:12,MANAGER 1
38411.0,Rejection Notification,2025-01-05 04:27:20,2025-01-05 04:35:07,Clerk 1
38411.0,Caes Closure,,,Loan Officer 1
51406.0,Application Receipt,2025-01-05 01:41:19,2025-01-05 01:57:49,Clerk 1
51406.0,Docuemnt Verification,2025/01/05 02:06:57,2025-01-05 02:23:25,
51406.0,Crdit Check,05.01.2025 02:27,2025-01-05 03:31:28,Credit Analyst 1
51406.0,Risk Assessment,,2025-01-05 04:18:15,RISK ANALYST 1
51406.0,Approval Decision,2025-01-05 04:20:09,,Manager 1
51406.0,Loan Agreement Preparation,05-01-2025 04:59,2025-01-05 05:36:32,Legal Advisor 1
51406.0,Loan Disbursement,,2025-01-05 06:10:35,Bank Teller 1
51406.0,Case Closure,2025-01-05 06:18:49,2025-01-05 06:33:35,Loan Officer 1
269.0,Applicaton Receipt,05-01-2025 09:11,,Loan Officer 1
269.0,Document Verifcation,,,CLERK 1
269.0,Credit Check,2025-01-05 02:52:11,2025-01-05 03:58:51,Credit Analyst 1
,Risk Assessment,2025-01-05 04:04:48,2025-01-05 04:38:30,RISK ANALYST 1
269.0,Colleteral Evaluation,2025-01-05 04:39:23,2025-01-05 06:03:22,
269.0,Rejection Notification,,2025-01-05 06:49:02,Clerk 1
269.0,Insurance Verification,05/01/2025 06:52:09,,Loan Officer 1
270.0,Application Receipt,2025-01-05 02:21:16,2025-01-05 02:34:27,
,Document Verifcation,,2025-01-05 03:13:27,Bank Teller 1
270.0,Credit Check,2025-01-05 03:14:57,2025-01-05 04:04:38,Credit Analyst 1
270.0,Risk Assessment,05.01.2025 04:10,2025-01-05 04:52:36,Risk Analyst 1
,Collateral Evaluation,,2025-01-05 06:32:45,Appraiser1
270.0,Approval Decision,2025-01-05 06:35:56,2025-01-05 07:06:18,Manager 1
270.0,Loan Agreement Preparation,,2025-01-05 07:50:24,Legal Advisor 1
,Loan Disbursement,2025-01-05 07:52:51,,
270.0,Case Closure,2025-01-05 08:09:39,2025-01-05 08:17:35,
94638.0,Application Receipt,2025-01-05 02:33:52,2025-01-05 02:46:29,Loan Officer 1
94638.0,Tax Assessment,,2025-01-05 03:25:30,Appraiser 1
94638.0,Credut Check,2025-01-05 03:27:18,2025-01-05 04:21:30,
94638.0,Risk Assessment,2025-01-05 04:27:27,2025-01-05 04:51:34,Risk Analyst 1
94638.0,Approval Decision,2025-01-05 04:58:34,2025-01-05 05:17:17,Manager 1
94638.0,Loan Agrement Preparation,2025-01-05 05:23:27,2025-01-05 06:01:24,CreditAnalyst1
94638.0,Loan Disbursement,2025-01-05 06:08:32,2025-01-05 06:37:03,
94638.0,Case Closure,2025-01-05 20:58:44,2025-01-05 06:48:45,APPRAISER 1
272.0,Property Survey,2025-01-05 02:53:11,,Loan Officer 1
272.0,Document Verification,,,Clerk 1
272.0,Credit Check,2025-01-05 03:43:19,2025-01-05 04:35:57,Credit Analyst 1
,Risk Assessment,2025-01-05 04:43:03,2025-01-05 05:15:57,Loan Officer 1
272.0,Collateral Evaluation,05/01/2025 05:18:12,2025-01-05 06:51:19,appraiser 1
272.0,Approval Decision,2025-01-05 06:59:56,2025-01-05 07:15:06,LegalAdvisor1
272.0,Rejection Notifcation,2025-01-05 07:19:01,,Clerk 1
,Case Closure,05.01.2025 07:31,2025-01-05 07:38:53,Loan Officer 1
273.0,Application Receipt,2025-01-05 03:12:15,,
273.0,Insurance Verification,2025/01/05 03:24:41,2025-01-05 03:49:56,Loan Officer 1
273.0,Crdit Check,,2025-01-05 04:49:23,Credit Analyst 1
273.0,Risk Assessment,2025-01-05 04:55:26,2025-01-05 05:38:40,Risk Analyst 1
273.0,Colateral Evaluation,2025-01-05 05:46:51,2025-01-05 07:23:32,
,Approval Decision,05.01.2025 07:31,2025-01-05 07:52:31,Manager 1
273.0,Loan Agreement Preparation,05.01.2025 08:00,,
273.0,Loan Disbursement,2025-01-05 09:03:38,,
,Case Closure,2025/01/08 07:19:14,2025-01-05 09:37:28,Loan Officer 1
,Application Receipt,,,Risk Analyst 1
,Document Verification,2025-01-05 04:06:39,2025-01-05 04:26:49,Clerk 1
274.0,Credit Chek,,,CREDIT ANALYST 1
274.0,Risk Assessment,05-01-2025 05:27,2025-01-05 05:54:50,Risk Analyst 1
274.0,Approval Decision,,2025-01-05 06:38:42,
274.0,Loan Agreement Preparation,,2025-01-05 06:44:26,
274.0,Loan Disbursement,2025/01/05 07:45:10,2025-01-05 08:00:30,
274.0,Case Closure,2025-01-05 08:06:03,2025-01-05 08:14:13,Clerk 1
,Application Receipt,2025-01-05 03:55:15,,Appraiser 1
,Document Verification,2025/01/05 04:23:39,,Clerk 1
275.0,Credit Check,05/01/2025 05:06:42,2025-01-05 05:39:05,
,Risk Assessment,2025-01-05 05:39:59,2025-01-05 06:20:31,risk analyst 1
275.0,Approval Decision,2025-01-05 07:03:32,2025-01-05 06:28:41,Legal Advisor 1
275.0,Loan Agreement Preparation,05.01.2025 07:09,2025-01-05 07:40:50,Legal Advisor 1
275.0,Loan Disbursement,2025-01-05 07:40:50,2025-01-05 08:02:33,Bank Teller 1
275.0,Case Closure,2025-01-05 08:07:52,2025-01-05 08:19:14,Loan Officer 1
276.0,Application Receipt,,,Risk Analyst 1
,Document Verification,,2025-01-05 05:18:20,
276.0,Credit Check,05.01.2025 05:21,2025-01-05 06:23:23,credit analyst 1
276.0,Risk Assessmnt,2025-01-05 06:33:13,,RISK ANALYST 1
276.0,Colateral Evaluation,2025-01-05 07:12:56,,Appraiser 1
276.0,Approval Decision,,,Manager 1
276.0,Loan Agreement Preparation,2025-01-05 09:24:24,2025-01-05 10:15:13,Legal Advisor 1
276.0,Loan Disbursement,2025-01-05 10:18:54,,Bank Teller 1
276.0,Case Closure,,2025-01-05 11:01:49,Loan Officer 1
277.0,Application Receipt,2025-01-05 15:17:34,2025-01-05 04:51:02,Loan Officer 1
277.0,Document Verification,2025/01/05 05:21:01,2025-01-05 04:53:23,Clerk 1
277.0,Credit Check,,,Credit Analyst 1
277.0,Approval Decision,2025-01-05 19:24:51,2025-01-05 07:14:02,Manager 1
277.0,Rejection Notification,,2025-01-05 07:29:54,Legal Advisor 1
277.0,Case Closure,2025-01-05 07:39:09,,Loan Officer 1
278.0,Application Receipt,2025-01-05 04:47:05,2025-01-05 05:03:06,Loan Officer 1
278.0,Document Varification,2025-01-05 05:35:34,2025-01-05 05:03:16,Clerk1
278.0,Credit Check,2025-01-05 05:42:47,2025-01-05 06:19:58,
,Rish Assessment,2025-01-05 06:29:52,,Risk Analyst 1
,Approval Decision,2025-01-05 07:32:43,,Manager 1
278.0,Loan Agreemnt Preparation,2025/01/05 07:37:16,,Legal Advisor 1
278.0,Loan Disburesment,2025/01/05 08:22:05,2025-01-05 08:37:54,Bank Teller 1
278.0,Case Closre,2025-01-05 08:39:42,2025-01-05 08:47:47,
82185.0,Application Receipt,2025-01-05 05:08:07,2025-01-05 05:25:15,
82185.0,Document Verification,,,Clerk 1
,Credit Check,2025-01-05 06:19:32,2025-01-05 07:10:42,
82185.0,Risk Assessment,2025-01-05 07:14:49,2025-01-05 08:06:35,risk analyst 1
,Approval Decision,2025-01-05 08:12:02,2025-01-05 08:25:54,manager 1
82185.0,Loan Agreement Preparation,05-01-2025 08:31,,Legal Advisor 1
,Loan Disbursement,2025-01-05 09:44:10,2025-01-05 10:08:30,Bank Teller 1
82185.0,Case Closure,2025-01-05 10:15:25,,
280.0,Application Receipt,2025-01-05 05:32:45,2025-01-05 05:48:33,Loan Officer 1
280.0,Document Verification,2025-01-05 05:49:20,,Manager 1
280.0,Credit Check,05-01-2025 06:19,2025-01-05 07:20:58,Credit Analyst 1
280.0,Risk Assessment,,2025-01-05 08:14:21,Manager 1
,Approval Decision,2025-01-05 08:23:57,2025-01-05 08:56:27,Manager 1
280.0,Rejection Notifcation,2025-01-05 09:04:26,2025-01-05 09:16:26,Clerk 1
280.0,Case Closure,2025/01/05 09:19:33,2025-01-05 09:32:10,Loan Officer 1
281.0,Application Receipt,,2025-01-05 06:08:19,Clerk 1
281.0,Document Verifcation,2025-01-05 06:27:46,2025-01-05 06:15:39,
281.0,Credit Check,,2025-01-05 07:40:17,Credit Analyst 1
281.0,Risk Assessment,,2025-01-05 08:45:15,Risk Analyst 1
281.0,Approval Decision,2025-01-05 08:52:45,,Manager 1
281.0,Loan Agreement Preparation,05-01-2025 09:28,,Legal Advisor 1
281.0,Loan Disbursement,05-01-2025 10:14,,Bank Teller 1
281.0,Case Closure,,2025-01-05 10:54:07,Credit Analyst 1
,Application Receipt,2025-01-05 19:29:42,,Loan Officer 1
,Document Verification,,,Clerk 1
282.0,Credit Check,,2025-01-05 07:55:56,Credit Analyst 1
282.0,Rish Assessment,2025/01/05 07:58:45,2025-01-05 08:39:48,Risk Analyst 1
282.0,Collateral Evaluation,2025-01-05 08:40:55,2025-01-05 10:08:17,APPRAISER 1
,Approval Decision,2025-01-05 10:10:02,2025-01-05 10:32:09,
,Loan Agreement Preparation,2025-01-05 10:36:37,2025-01-05 11:18:30,Legal Advisor 1
282.0,Loan Disbursement,2025-01-05 11:26:34,2025-01-05 11:46:01,bank teller 1
282.0,Case Closure,2025-01-05 11:50:52,,Loan Officer 1
283.0,Application Receipt,2025-01-07 07:22:05,,Loan Officer 1
,Document Verification,07-01-2025 06:11,,Clerk 1
283.0,Credit Check,2025-01-05 07:53:48,2025-01-05 09:04:22,Credit Analyst 1
283.0,Risk Assessment,,2025-01-05 09:46:03,RISK ANALYST 1
283.0,Aproval Decision,2025-01-05 09:50:28,2025-01-05 10:12:47,Manager 1
