Case,Activity,Timestamp,Complete Timestamp,Resource
749,Risk Assessment,2025-01-11 20:42:07,2025-01-11 21:27:24,Risk Analyst 1
749,Approval Decision,2025-01-11 21:29:59,,Manager 1
749,Loan Agreement Preparation,2025-01-11 21:58:03,2025-01-11 22:48:16,Legal Advisor 1
749,Loan Disbursement,2025-01-11 22:52:23,2025-01-11 23:16:08,Bank Teller 1
749,Case Closure,2025-01-11 23:16:52,2025-01-11 23:25:43,Loan Officer 1
750,Application Receipt,2025-01-11 18:48:02,2025-01-11 19:02:44,Loan Officer 1
750,Document Verification,2025-01-11 19:06:00,2025-01-11 19:32:10,Clerk 1
750,Credit Check,2025-01-11 19:41:29,2025-01-11 20:07:57,Credit Analyst 1
750,Risk Assessment,2025-01-11 20:13:59,2025-01-11 20:59:38,Risk Analyst 1
750,Collateral Evaluation,2025-01-11 21:00:35,2025-01-11 22:15:21,Appraiser 1
750,Approval Decision,,2025-01-11 22:36:40,Manager 1
750,Rejection Notification,2025-01-11 22:38:30,2025-01-11 22:53:56,Clerk 1
750,Case Closure,2025-01-11 22:56:03,2025-01-11 23:06:44,Loan Officer 1
751,Application Receipt,2025-01-11 19:14:52,2025-01-11 19:27:06,Loan Officer 1
751,Document Verification,2025-01-11 19:35:42,2025-01-11 20:09:30,Clerk 1
751,Credit Check,,2025-01-11 20:51:15,Credit Analyst 1
751,Risk Assessment,2025-01-11 20:58:10,,Risk Analyst 1
751,Approval Decision,2025-01-11 21:37:26,2025-01-11 22:09:42,Manager 1
751,Loan Agreement Preparation,2025-01-11 22:18:39,2025-01-11 23:03:42,Legal Advisor 1
751,Loan Disbursement,2025-01-11 23:12:53,2025-01-11 23:31:27,Bank Teller 1
751,Case Closure,2025-01-11 23:35:39,2025-01-11 23:44:21,Loan Officer 1
752,Application Receipt,2025-01-11 19:26:14,2025-01-11 19:38:35,Loan Officer 1
752,Document Verification,2025-01-11 19:39:39,2025-01-11 20:00:45,Clerk 1
752,Credit Check,2025-01-11 20:04:21,2025-01-11 20:56:18,Credit Analyst 1
752,Risk Assessment,2025-01-11 21:01:43,2025-01-11 21:40:31,Risk Analyst 1
752,Approval Decision,2025-01-11 21:46:08,2025-01-11 22:19:07,Manager 1
752,Loan Agreement Preparation,2025-01-11 22:27:04,2025-01-11 23:17:21,Legal Advisor 1
752,Loan Disbursement,2025-01-11 23:23:50,2025-01-11 23:45:20,Bank Teller 1
752,Case Closure,2025-01-11 23:51:01,2025-01-12 00:03:51,Loan Officer 1
753,Application Receipt,2025-01-11 19:40:36,2025-01-11 19:51:24,Loan Officer 1
753,Document Verification,2025-01-11 20:00:59,2025-01-11 20:37:15,Clerk 1
753,Credit Check,2025-01-11 20:47:08,2025-01-11 21:26:19,Credit Analyst 1
753,Risk Assessment,2025-01-11 21:26:23,2025-01-11 21:58:28,Risk Analyst 1
753,Approval Decision,2025-01-11 22:06:25,2025-01-11 22:30:44,Manager 1
753,Loan Agreement Preparation,2025-01-11 22:38:29,2025-01-11 23:28:18,Legal Advisor 1
753,Loan Disbursement,2025-01-11 23:28:54,2025-01-11 23:54:43,Bank Teller 1
753,Case Closure,2025-01-11 23:56:50,2025-01-12 00:05:51,Loan Officer 1
754,Application Receipt,,2025-01-11 20:10:13,Loan Officer 1
754,Document Verification,2025-01-11 20:19:20,2025-01-11 20:47:55,Clerk 1
754,Credit Check,2025-01-11 20:56:28,2025-01-11 21:55:18,Credit Analyst 1
754,Risk Assessment,2025-01-11 21:56:33,2025-01-11 22:23:52,Risk Analyst 1
754,Approval Decision,2025-01-11 22:28:51,2025-01-11 22:58:01,Manager 1
754,Loan Agreement Preparation,2025-01-11 23:07:47,2025-01-11 23:47:23,Legal Advisor 1
754,Loan Disbursement,2025-01-11 23:49:55,2025-01-12 00:11:45,Bank Teller 1
754,Case Closure,2025-01-12 00:13:01,2025-01-12 00:24:45,Loan Officer 1
755,Application Receipt,2025-01-11 20:20:55,2025-01-11 20:41:09,Loan Officer 1
755,Document Verification,2025-01-11 20:51:08,2025-01-11 21:20:43,Clerk 1
755,Credit Check,,2025-01-11 21:58:07,Credit Analyst 1
755,Risk Assessment,2025-01-11 21:59:27,2025-01-11 22:44:29,Risk Analyst 1
755,Collateral Evaluation,,2025-01-12 01:09:51,Appraiser 1
755,Approval Decision,,2025-01-12 01:39:03,Manager 1
755,Loan Agreement Preparation,2025-01-12 01:39:11,2025-01-12 02:05:46,Legal Advisor 1
755,Loan Disbursement,2025-01-12 02:06:50,2025-01-12 02:27:35,Bank Teller 1
755,Case Closure,2025-01-12 02:34:50,2025-01-12 02:46:27,Loan Officer 1
756,Application Receipt,2025-01-11 20:48:17,,Loan Officer 1
756,Document Verification,2025-01-11 21:04:28,2025-01-11 21:24:17,Clerk 1
756,Credit Check,2025-01-11 21:26:18,2025-01-11 22:10:54,Credit Analyst 1
756,Risk Assessment,2025-01-11 22:14:26,2025-01-11 22:49:20,Risk Analyst 1
756,Approval Decision,2025-01-11 22:58:02,2025-01-11 23:28:35,Manager 1
756,Loan Agreement Preparation,2025-01-11 23:33:29,2025-01-12 00:07:01,Legal Advisor 1
756,Loan Disbursement,2025-01-12 00:16:30,2025-01-12 00:32:59,Bank Teller 1
756,Case Closure,2025-01-12 00:37:19,2025-01-12 00:48:12,Loan Officer 1
757,Application Receipt,2025-01-11 21:13:55,2025-01-11 21:26:15,Loan Officer 1
757,Document Verification,2025-01-11 21:27:21,2025-01-11 21:56:32,Clerk 1
757,Credit Check,2025-01-11 21:59:24,2025-01-11 22:47:50,Credit Analyst 1
757,Risk Assessment,2025-01-11 22:55:32,2025-01-11 23:41:38,Risk Analyst 1
757,Approval Decision,,2025-01-12 00:11:32,Manager 1
757,Rejection Notification,2025-01-12 00:16:05,2025-01-12 00:24:59,Clerk 1
757,Case Closure,2025-01-12 00:28:01,2025-01-12 00:38:20,Loan Officer 1
758,Application Receipt,,2025-01-11 21:58:21,Loan Officer 1
758,Document Verification,2025-01-11 22:03:09,2025-01-11 22:29:11,Clerk 1
758,Credit Check,2025-01-11 22:37:00,2025-01-11 23:29:26,Credit Analyst 1
758,Risk Assessment,2025-01-11 23:35:53,2025-01-11 23:53:56,Risk Analyst 1
758,Approval Decision,2025-01-11 23:59:27,2025-01-12 00:36:07,Manager 1
758,Loan Agreement Preparation,2025-01-12 00:42:32,2025-01-12 01:32:23,Legal Advisor 1
758,Loan Disbursement,2025-01-12 01:36:06,2025-01-12 01:59:13,Bank Teller 1
758,Case Closure,2025-01-12 02:01:46,2025-01-12 02:16:37,Loan Officer 1
759,Application Receipt,,2025-01-11 22:16:32,Loan Officer 1
759,Document Verification,2025-01-11 22:26:07,2025-01-11 23:09:30,Clerk 1
759,Credit Check,2025-01-11 23:12:01,2025-01-12 00:18:02,Credit Analyst 1
759,Risk Assessment,2025-01-12 00:20:28,2025-01-12 01:22:48,Risk Analyst 1
759,Approval Decision,2025-01-12 01:31:22,2025-01-12 01:52:43,Manager 1
759,Loan Agreement Preparation,2025-01-12 01:58:28,2025-01-12 03:03:32,Legal Advisor 1
759,Loan Disbursement,2025-01-12 03:09:49,2025-01-12 03:24:39,Bank Teller 1
759,Case Closure,2025-01-12 03:34:26,2025-01-12 03:52:00,Loan Officer 1
760,Application Receipt,2025-01-11 22:20:42,2025-01-11 22:35:55,Loan Officer 1
760,Document Verification,2025-01-11 22:35:56,2025-01-11 23:07:16,Clerk 1
760,Credit Check,2025-01-11 23:10:20,2025-01-12 00:05:43,Credit Analyst 1
760,Risk Assessment,2025-01-12 00:13:22,2025-01-12 00:53:14,Risk Analyst 1
760,Approval Decision,2025-01-12 00:59:05,2025-01-12 01:34:56,Manager 1
760,Loan Agreement Preparation,2025-01-12 01:41:13,2025-01-12 02:13:56,Legal Advisor 1
760,Loan Disbursement,2025-01-12 02:19:36,2025-01-12 02:28:27,Bank Teller 1
760,Case Closure,2025-01-12 02:32:01,,Loan Officer 1
761,Application Receipt,2025-01-11 22:37:12,2025-01-11 22:56:02,Loan Officer 1
761,Document Verification,2025-01-11 23:03:37,2025-01-11 23:24:29,Clerk 1
761,Credit Check,2025-01-11 23:28:48,2025-01-12 00:15:58,Credit Analyst 1
761,Risk Assessment,2025-01-12 00:21:35,2025-01-12 00:59:51,Risk Analyst 1
761,Approval Decision,2025-01-12 01:08:49,,Manager 1
761,Loan Agreement Preparation,2025-01-12 01:33:32,2025-01-12 02:23:03,Legal Advisor 1
761,Loan Disbursement,,2025-01-12 02:44:40,Bank Teller 1
761,Case Closure,2025-01-12 02:54:37,2025-01-12 03:08:42,Loan Officer 1
762,Application Receipt,2025-01-11 22:56:01,2025-01-11 23:13:41,Loan Officer 1
762,Document Verification,2025-01-11 23:15:52,2025-01-11 23:50:55,Clerk 1
762,Credit Check,2025-01-12 00:00:06,2025-01-12 00:55:23,Credit Analyst 1
762,Risk Assessment,2025-01-12 00:59:29,2025-01-12 01:53:48,Risk Analyst 1
762,Collateral Evaluation,2025-01-12 02:02:42,2025-01-12 03:31:08,Appraiser 1
762,Approval Decision,2025-01-12 03:40:04,2025-01-12 04:16:24,Manager 1
762,Rejection Notification,,2025-01-12 04:36:17,Clerk 1
762,Case Closure,2025-01-12 04:37:13,2025-01-12 04:47:13,Loan Officer 1
763,Application Receipt,2025-01-11 23:24:47,2025-01-11 23:45:11,Loan Officer 1
763,Document Verification,2025-01-11 23:47:58,2025-01-12 00:24:40,Clerk 1
763,Credit Check,2025-01-12 00:31:57,,Credit Analyst 1
763,Risk Assessment,2025-01-12 01:48:43,2025-01-12 01:57:37,Risk Analyst 1
763,Collateral Evaluation,2025-01-12 02:05:34,2025-01-12 03:39:40,Appraiser 1
763,Approval Decision,2025-01-12 03:48:32,2025-01-12 04:19:17,Manager 1
763,Loan Agreement Preparation,2025-01-12 04:21:34,2025-01-12 05:13:32,Legal Advisor 1
763,Loan Disbursement,2025-01-12 05:19:18,2025-01-12 05:47:01,Bank Teller 1
763,Case Closure,2025-01-12 05:56:22,2025-01-12 06:06:22,Loan Officer 1
764,Application Receipt,2025-01-11 23:45:55,,Loan Officer 1
764,Document Verification,2025-01-12 00:12:45,2025-01-12 00:41:30,Clerk 1
764,Credit Check,2025-01-12 00:43:25,,Credit Analyst 1
764,Risk Assessment,2025-01-12 01:37:43,2025-01-12 02:11:09,Risk Analyst 1
764,Collateral Evaluation,2025-01-12 02:12:57,,Appraiser 1
764,Approval Decision,2025-01-12 03:52:06,2025-01-12 04:13:34,Manager 1
764,Rejection Notification,2025-01-12 04:14:11,2025-01-12 04:20:14,Clerk 1
764,Case Closure,2025-01-12 04:20:33,2025-01-12 04:31:51,Loan Officer 1
765,Application Receipt,2025-01-12 00:10:24,2025-01-12 00:25:55,Loan Officer 1
765,Document Verification,2025-01-12 00:30:14,2025-01-12 00:45:06,Clerk 1
765,Credit Check,2025-01-12 00:51:59,2025-01-12 01:45:31,Credit Analyst 1
765,Risk Assessment,,2025-01-12 02:24:12,Risk Analyst 1
765,Approval Decision,,2025-01-12 02:54:33,Manager 1
765,Rejection Notification,2025-01-12 03:02:59,2025-01-12 03:13:23,Clerk 1
765,Case Closure,2025-01-12 03:17:36,,Loan Officer 1
766,Application Receipt,2025-01-12 00:28:42,2025-01-12 00:44:53,Loan Officer 1
766,Document Verification,,2025-01-12 01:13:41,Clerk 1
766,Credit Check,2025-01-12 01:22:31,2025-01-12 01:54:02,Credit Analyst 1
766,Risk Assessment,2025-01-12 01:59:21,2025-01-12 02:50:13,Risk Analyst 1
766,Approval Decision,2025-01-12 02:59:50,2025-01-12 03:20:09,Manager 1
766,Loan Agreement Preparation,2025-01-12 03:26:01,,Legal Advisor 1
766,Loan Disbursement,2025-01-12 04:14:00,2025-01-12 04:38:49,Bank Teller 1
766,Case Closure,2025-01-12 04:44:45,2025-01-12 04:53:39,Loan Officer 1
767,Application Receipt,2025-01-12 00:42:08,2025-01-12 00:54:47,Loan Officer 1
767,Document Verification,,2025-01-12 01:13:36,Clerk 1
767,Credit Check,2025-01-12 01:21:35,2025-01-12 01:54:37,Credit Analyst 1
767,Risk Assessment,2025-01-12 02:02:58,2025-01-12 02:45:44,Risk Analyst 1
767,Approval Decision,,2025-01-12 03:23:12,Manager 1
767,Loan Agreement Preparation,2025-01-12 03:27:51,,Legal Advisor 1
767,Loan Disbursement,2025-01-12 04:31:55,2025-01-12 04:55:29,Bank Teller 1
767,Case Closure,2025-01-12 04:56:45,2025-01-12 05:11:23,Loan Officer 1
768,Application Receipt,2025-01-12 01:09:17,2025-01-12 01:26:27,Loan Officer 1
768,Document Verification,2025-01-12 01:32:57,2025-01-12 01:59:30,Clerk 1
768,Credit Check,2025-01-12 02:00:02,2025-01-12 02:28:32,Credit Analyst 1
768,Risk Assessment,2025-01-12 02:30:20,2025-01-12 03:23:04,Risk Analyst 1
768,Approval Decision,2025-01-12 03:25:28,2025-01-12 03:42:54,Manager 1
768,Loan Agreement Preparation,2025-01-12 03:43:25,2025-01-12 04:36:18,Legal Advisor 1
768,Loan Disbursement,2025-01-12 04:37:02,2025-01-12 04:52:10,Bank Teller 1
768,Case Closure,2025-01-12 04:57:33,2025-01-12 05:10:44,Loan Officer 1
769,Application Receipt,2025-01-12 01:24:30,2025-01-12 01:41:57,Loan Officer 1
769,Document Verification,2025-01-12 01:42:23,2025-01-12 01:57:09,Clerk 1
769,Credit Check,2025-01-12 01:58:33,2025-01-12 02:49:55,Credit Analyst 1
769,Risk Assessment,2025-01-12 02:57:49,,Risk Analyst 1
769,Approval Decision,2025-01-12 03:37:56,2025-01-12 04:00:28,Manager 1
769,Rejection Notification,2025-01-12 04:04:53,2025-01-12 04:11:08,Clerk 1
769,Case Closure,2025-01-12 04:11:56,2025-01-12 04:23:56,Loan Officer 1
770,Application Receipt,2025-01-12 01:43:43,2025-01-12 01:58:11,Loan Officer 1
770,Document Verification,2025-01-12 01:58:18,2025-01-12 02:30:04,Clerk 1
770,Credit Check,2025-01-12 02:30:20,2025-01-12 03:18:59,Credit Analyst 1
770,Risk Assessment,2025-01-12 03:27:05,2025-01-12 04:05:10,Risk Analyst 1
770,Approval Decision,2025-01-12 04:05:29,2025-01-12 04:26:02,Manager 1
770,Rejection Notification,2025-01-12 04:34:07,2025-01-12 04:48:39,Clerk 1
770,Case Closure,2025-01-12 04:54:30,2025-01-12 05:06:12,Loan Officer 1
771,Application Receipt,2025-01-12 01:55:41,2025-01-12 02:11:59,Loan Officer 1
771,Document Verification,2025-01-12 02:15:41,2025-01-12 02:48:47,Clerk 1
771,Credit Check,2025-01-12 02:54:50,2025-01-12 03:25:27,Credit Analyst 1
771,Risk Assessment,2025-01-12 03:32:39,2025-01-12 04:21:17,Risk Analyst 1
771,Approval Decision,2025-01-12 04:28:00,2025-01-12 04:52:38,Manager 1
771,Loan Agreement Preparation,2025-01-12 05:00:34,2025-01-12 05:37:18,Legal Advisor 1
771,Loan Disbursement,2025-01-12 05:40:13,2025-01-12 06:00:07,Bank Teller 1
771,Case Closure,2025-01-12 06:01:43,2025-01-12 06:10:05,Loan Officer 1
772,Application Receipt,2025-01-12 02:16:29,2025-01-12 02:30:51,Loan Officer 1
772,Document Verification,2025-01-12 02:38:31,2025-01-12 03:17:15,Clerk 1
772,Credit Check,2025-01-12 03:20:08,2025-01-12 04:28:18,Credit Analyst 1
772,Risk Assessment,2025-01-12 04:34:31,2025-01-12 05:23:56,Risk Analyst 1
772,Collateral Evaluation,2025-01-12 05:24:20,2025-01-12 06:59:29,Appraiser 1
772,Approval Decision,2025-01-12 07:03:50,2025-01-12 07:36:50,Manager 1
772,Loan Agreement Preparation,2025-01-12 07:36:52,2025-01-12 08:24:05,Legal Advisor 1
772,Loan Disbursement,2025-01-12 08:26:42,2025-01-12 08:46:50,Bank Teller 1
772,Case Closure,2025-01-12 08:50:15,2025-01-12 09:03:00,Loan Officer 1
773,Application Receipt,,2025-01-12 02:49:06,Loan Officer 1
773,Document Verification,2025-01-12 02:50:35,2025-01-12 03:18:20,Clerk 1
773,Credit Check,2025-01-12 03:21:01,2025-01-12 04:12:29,Credit Analyst 1
773,Risk Assessment,,2025-01-12 05:07:50,Risk Analyst 1
773,Approval Decision,2025-01-12 05:11:29,2025-01-12 05:41:04,Manager 1
773,Loan Agreement Preparation,2025-01-12 05:44:49,2025-01-12 06:14:01,Legal Advisor 1
773,Loan Disbursement,2025-01-12 06:14:27,2025-01-12 06:32:53,Bank Teller 1
773,Case Closure,2025-01-12 06:33:25,2025-01-12 06:39:19,Loan Officer 1
774,Application Receipt,2025-01-12 02:55:00,2025-01-12 03:04:50,Loan Officer 1
774,Document Verification,2025-01-12 03:05:00,2025-01-12 03:25:30,Clerk 1
774,Credit Check,2025-01-12 03:31:44,2025-01-12 04:03:10,Credit Analyst 1
774,Risk Assessment,2025-01-12 04:12:24,2025-01-12 04:34:34,Risk Analyst 1
774,Approval Decision,2025-01-12 04:36:25,,Manager 1
774,Loan Agreement Preparation,2025-01-12 05:06:14,2025-01-12 05:54:21,Legal Advisor 1
774,Loan Disbursement,2025-01-12 05:55:34,2025-01-12 06:08:12,Bank Teller 1
774,Case Closure,,2025-01-12 06:23:01,Loan Officer 1
775,Application Receipt,2025-01-12 03:15:36,2025-01-12 03:30:10,Loan Officer 1
775,Document Verification,2025-01-12 03:31:56,,Clerk 1
775,Credit Check,2025-01-12 04:27:11,2025-01-12 04:49:26,Credit Analyst 1
775,Risk Assessment,2025-01-12 04:54:36,2025-01-12 05:34:49,Risk Analyst 1
775,Collateral Evaluation,2025-01-12 05:38:36,2025-01-12 07:10:44,Appraiser 1
775,Approval Decision,2025-01-12 07:11:22,2025-01-12 07:29:03,Manager 1
775,Loan Agreement Preparation,,2025-01-12 08:18:48,Legal Advisor 1
775,Loan Disbursement,2025-01-12 08:25:46,2025-01-12 08:47:17,Bank Teller 1
775,Case Closure,2025-01-12 08:53:28,2025-01-12 09:02:58,Loan Officer 1
776,Application Receipt,2025-01-12 03:38:59,2025-01-12 03:56:20,Loan Officer 1
776,Document Verification,2025-01-12 03:57:55,2025-01-12 04:28:18,Clerk 1
776,Credit Check,2025-01-12 04:35:28,2025-01-12 05:37:59,Credit Analyst 1
776,Risk Assessment,2025-01-12 05:41:40,2025-01-12 06:19:46,Risk Analyst 1
776,Approval Decision,2025-01-12 06:21:54,2025-01-12 06:39:38,Manager 1
776,Loan Agreement Preparation,2025-01-12 06:42:44,2025-01-12 07:28:28,Legal Advisor 1
776,Loan Disbursement,2025-01-12 07:37:12,2025-01-12 07:55:10,Bank Teller 1
776,Case Closure,2025-01-12 08:03:23,2025-01-12 08:11:11,Loan Officer 1
777,Application Receipt,2025-01-12 03:56:05,2025-01-12 04:22:03,Loan Officer 1
777,Document Verification,2025-01-12 04:30:42,,Clerk 1
777,Credit Check,2025-01-12 05:10:51,2025-01-12 06:04:03,Credit Analyst 1
777,Risk Assessment,2025-01-12 06:10:48,,Risk Analyst 1
777,Approval Decision,2025-01-12 06:45:37,2025-01-12 07:18:18,Manager 1
777,Rejection Notification,,2025-01-12 07:38:27,Clerk 1
777,Case Closure,2025-01-12 07:39:18,2025-01-12 07:48:57,Loan Officer 1
778,Application Receipt,2025-01-12 04:14:18,2025-01-12 04:22:46,Loan Officer 1
778,Document Verification,2025-01-12 04:27:49,2025-01-12 04:51:06,Clerk 1
778,Credit Check,,2025-01-12 05:52:58,Credit Analyst 1
778,Risk Assessment,2025-01-12 05:56:39,2025-01-12 06:20:36,Risk Analyst 1
778,Collateral Evaluation,,,Appraiser 1
778,Approval Decision,2025-01-12 07:53:27,2025-01-12 08:18:25,Manager 1
778,Loan Agreement Preparation,2025-01-12 08:21:44,2025-01-12 09:17:46,Legal Advisor 1
778,Loan Disbursement,2025-01-12 09:26:05,2025-01-12 09:45:07,Bank Teller 1
778,Case Closure,2025-01-12 09:45:44,2025-01-12 09:55:25,Loan Officer 1
779,Application Receipt,2025-01-12 04:25:27,2025-01-12 04:39:26,Loan Officer 1
779,Document Verification,2025-01-12 04:48:35,2025-01-12 05:22:04,Clerk 1
779,Credit Check,2025-01-12 05:25:37,2025-01-12 06:35:22,Credit Analyst 1
779,Risk Assessment,2025-01-12 06:43:39,2025-01-12 07:23:14,Risk Analyst 1
779,Approval Decision,2025-01-12 07:30:19,2025-01-12 08:00:32,Manager 1
779,Loan Agreement Preparation,2025-01-12 08:04:29,,Legal Advisor 1
779,Loan Disbursement,2025-01-12 08:51:28,2025-01-12 09:14:11,Bank Teller 1
779,Case Closure,2025-01-12 09:15:08,2025-01-12 09:22:10,Loan Officer 1
780,Application Receipt,2025-01-12 04:51:12,2025-01-12 05:03:20,Loan Officer 1
780,Document Verification,2025-01-12 05:05:19,2025-01-12 05:25:54,Clerk 1
780,Credit Check,2025-01-12 05:27:53,2025-01-12 06:08:31,Credit Analyst 1
780,Risk Assessment,2025-01-12 06:10:41,2025-01-12 06:43:22,Risk Analyst 1
780,Approval Decision,2025-01-12 06:45:38,,Manager 1
780,Loan Agreement Preparation,2025-01-12 07:22:26,2025-01-12 08:17:15,Legal Advisor 1
780,Loan Disbursement,2025-01-12 08:26:48,2025-01-12 08:40:28,Bank Teller 1
780,Case Closure,,2025-01-12 08:56:56,Loan Officer 1
781,Application Receipt,,2025-01-12 05:19:41,Loan Officer 1
781,Document Verification,2025-01-12 05:24:41,2025-01-12 05:46:13,Clerk 1
781,Credit Check,2025-01-12 05:54:52,,Credit Analyst 1
781,Risk Assessment,2025-01-12 07:02:09,2025-01-12 07:48:32,Risk Analyst 1
781,Approval Decision,2025-01-12 07:56:44,2025-01-12 08:22:00,Manager 1
781,Loan Agreement Preparation,2025-01-12 08:31:58,2025-01-12 09:21:38,Legal Advisor 1
781,Loan Disbursement,2025-01-12 09:29:26,2025-01-12 09:49:52,Bank Teller 1
781,Case Closure,2025-01-12 09:50:59,2025-01-12 10:03:47,Loan Officer 1
782,Application Receipt,2025-01-12 05:22:38,,Loan Officer 1
782,Document Verification,2025-01-12 05:48:33,2025-01-12 06:17:59,Clerk 1
782,Credit Check,,,Credit Analyst 1
782,Risk Assessment,2025-01-12 07:28:44,2025-01-12 08:07:06,Risk Analyst 1
782,Approval Decision,2025-01-12 08:07:07,2025-01-12 08:25:59,Manager 1
782,Loan Agreement Preparation,2025-01-12 08:32:12,2025-01-12 09:19:22,Legal Advisor 1
782,Loan Disbursement,2025-01-12 09:27:17,2025-01-12 09:51:57,Bank Teller 1
782,Case Closure,2025-01-12 09:53:17,2025-01-12 10:05:42,Loan Officer 1
783,Application Receipt,2025-01-12 05:35:06,2025-01-12 05:51:20,Loan Officer 1
783,Document Verification,2025-01-12 05:54:12,2025-01-12 06:18:39,Clerk 1
783,Credit Check,,,Credit Analyst 1
783,Risk Assessment,2025-01-12 07:15:18,2025-01-12 08:02:17,Risk Analyst 1
783,Approval Decision,2025-01-12 08:09:51,2025-01-12 08:28:04,Manager 1
783,Rejection Notification,2025-01-12 08:32:08,2025-01-12 08:44:26,Clerk 1
783,Case Closure,2025-01-12 08:53:51,2025-01-12 09:08:04,Loan Officer 1
784,Application Receipt,2025-01-12 05:55:13,2025-01-12 06:08:06,Loan Officer 1
784,Document Verification,,2025-01-12 06:46:11,Clerk 1
784,Credit Check,2025-01-12 06:55:31,2025-01-12 07:37:33,Credit Analyst 1
784,Risk Assessment,2025-01-12 07:40:29,2025-01-12 08:01:54,Risk Analyst 1
784,Collateral Evaluation,2025-01-12 08:07:06,2025-01-12 09:09:25,Appraiser 1
784,Approval Decision,2025-01-12 09:17:43,2025-01-12 09:48:11,Manager 1
784,Loan Agreement Preparation,2025-01-12 09:54:29,2025-01-12 10:41:05,Legal Advisor 1
784,Loan Disbursement,2025-01-12 10:46:00,2025-01-12 11:01:32,Bank Teller 1
784,Case Closure,,2025-01-12 11:10:37,Loan Officer 1
785,Application Receipt,2025-01-12 06:19:05,2025-01-12 06:36:53,Loan Officer 1
785,Document Verification,2025-01-12 06:44:41,2025-01-12 07:17:01,Clerk 1
785,Credit Check,2025-01-12 07:18:57,2025-01-12 08:09:21,Credit Analyst 1
785,Risk Assessment,,2025-01-12 08:52:34,Risk Analyst 1
785,Collateral Evaluation,2025-01-12 08:56:28,2025-01-12 10:24:46,Appraiser 1
785,Approval Decision,2025-01-12 10:33:36,2025-01-12 11:08:56,Manager 1
785,Loan Agreement Preparation,2025-01-12 11:09:12,2025-01-12 12:04:52,Legal Advisor 1
785,Loan Disbursement,2025-01-12 12:06:25,2025-01-12 12:22:11,Bank Teller 1
785,Case Closure,2025-01-12 12:29:38,,Loan Officer 1
786,Application Receipt,2025-01-12 06:32:36,2025-01-12 06:43:03,Loan Officer 1
786,Document Verification,2025-01-12 06:48:08,2025-01-12 07:29:45,Clerk 1
786,Credit Check,2025-01-12 07:31:35,2025-01-12 08:09:09,Credit Analyst 1
786,Risk Assessment,2025-01-12 08:17:37,2025-01-12 08:52:35,Risk Analyst 1
786,Collateral Evaluation,2025-01-12 08:56:49,2025-01-12 09:46:51,Appraiser 1
786,Approval Decision,2025-01-12 09:53:03,,Manager 1
786,Rejection Notification,2025-01-12 10:23:02,2025-01-12 10:34:15,Clerk 1
786,Case Closure,2025-01-12 10:43:53,2025-01-12 10:51:43,Loan Officer 1
787,Application Receipt,,2025-01-12 07:10:37,Loan Officer 1
787,Document Verification,2025-01-12 07:14:02,,Clerk 1
787,Credit Check,2025-01-12 07:45:07,,Credit Analyst 1
787,Risk Assessment,2025-01-12 08:59:44,,Risk Analyst 1
787,Approval Decision,2025-01-12 09:28:15,2025-01-12 09:49:48,Manager 1
787,Rejection Notification,2025-01-12 09:56:15,2025-01-12 10:07:23,Clerk 1
787,Case Closure,2025-01-12 10:13:32,2025-01-12 10:24:31,Loan Officer 1
788,Application Receipt,2025-01-12 07:12:30,2025-01-12 07:28:49,Loan Officer 1
788,Document Verification,2025-01-12 07:33:53,2025-01-12 08:14:25,Clerk 1
788,Credit Check,2025-01-12 08:15:04,2025-01-12 09:04:24,Credit Analyst 1
788,Risk Assessment,2025-01-12 09:07:17,2025-01-12 09:26:24,Risk Analyst 1
788,Collateral Evaluation,2025-01-12 09:33:33,2025-01-12 10:42:33,Appraiser 1
788,Approval Decision,2025-01-12 10:47:05,2025-01-12 11:11:44,Manager 1
788,Rejection Notification,2025-01-12 11:15:45,2025-01-12 11:31:12,Clerk 1
788,Case Closure,2025-01-12 11:37:11,2025-01-12 11:42:11,Loan Officer 1
789,Application Receipt,2025-01-12 07:34:59,2025-01-12 07:45:46,Loan Officer 1
789,Document Verification,2025-01-12 07:52:20,2025-01-12 08:27:53,Clerk 1
789,Credit Check,2025-01-12 08:35:28,2025-01-12 09:10:25,Credit Analyst 1
789,Risk Assessment,2025-01-12 09:17:53,2025-01-12 09:50:17,Risk Analyst 1
789,Approval Decision,2025-01-12 09:58:50,2025-01-12 10:14:45,Manager 1
789,Rejection Notification,2025-01-12 10:15:39,2025-01-12 10:23:59,Clerk 1
789,Case Closure,2025-01-12 10:31:49,,Loan Officer 1
790,Application Receipt,2025-01-12 07:57:44,2025-01-12 08:09:40,Loan Officer 1
790,Document Verification,,2025-01-12 08:44:43,Clerk 1
790,Credit Check,2025-01-12 08:53:36,2025-01-12 09:24:19,Credit Analyst 1
790,Risk Assessment,2025-01-12 09:32:53,2025-01-12 10:05:23,Risk Analyst 1
790,Approval Decision,2025-01-12 10:14:55,2025-01-12 10:42:08,Manager 1
790,Loan Agreement Preparation,2025-01-12 10:50:32,2025-01-12 11:32:29,Legal Advisor 1
790,Loan Disbursement,2025-01-12 11:40:34,2025-01-12 12:02:02,Bank Teller 1
790,Case Closure,2025-01-12 12:09:48,2025-01-12 12:24:57,Loan Officer 1
791,Application Receipt,2025-01-12 08:19:00,2025-01-12 08:33:23,Loan Officer 1
791,Document Verification,,2025-01-12 09:07:46,Clerk 1
